Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Score,CLTV,Churn,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,0,0,-1.1987601143772668,1,1,1.3479595391575674,-0.8647496854637668,0.29190709753623634,-0.625413370152924,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-0.9950403079957154,1,1,0.7396594254943878,-0.6711345664044961,0.4776961829211134,-1.570157918233334,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,-0.37555744955477505,-0.9837600041745753,0.9886161677295253,0.5857542152106815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.2802480369298874,0,1,-1.3195860412506386,-0.9962897281834242,0.942168896383306,0.31087330372801963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,-0.09867315991688919,1,1,0.4936801445595503,0.036110999524555196,0.6634852683059904,-1.8839450510335418,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.1172721918246462,1,0,-0.3522891391960741,-0.8713674974402715,0.8957216250370867,0.9088450096303025,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,-1.2802480369298874,1,1,-1.5073945462887242,-0.998782437361241,0.8957216250370867,-0.4680969100428467,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1.6125732136881425,1,1,1.2831406745869012,2.245357231014355,1.127957981768183,0.552768505832762,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,-0.791320501614164,1,1,0.653234272733499,-0.5403224830022543,0.7099325396522097,1.1837259211129643,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,-0.01718523736426863,1,1,0.703094937787858,0.15234183720523164,0.7099325396522097,-1.6665776841072524,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,-0.6690886177852331,1,0,-0.1794388336742964,-0.555631688041235,1.3137470671530602,0.9765080032260346,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.13941712119319946,0,1,-1.136763602717989,-0.6295526478187918,0.8492743536908675,-0.6651653788904166,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.22727853029359305,1,1,1.155164967614046,0.6401407579933889,1.9175615946539106,-0.7844214051028945,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.6283446565089229,1,1,0.1729098660431739,-0.5024244797501377,0.5241434542673327,-0.009680128431761408,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,-0.648129085185271,-0.9873777413883978,1.2672997958068408,-1.7832963480598902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2395040756535771,0,0,-1.1616939352451685,-0.9740097611958586,1.6853252379228143,-0.11286619366525293,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,-1.2395040756535771,1,1,1.0072449946194475,-0.9278394929731111,1.453088881191718,0.07151546388311716,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-1.2802480369298874,1,0,-1.495760391109374,-0.9986280217484557,1.7317725092690335,1.0137226497036873,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.1580161531009565,1,1,0.3939588144508323,-0.8601833951999787,1.7782197806152529,0.15101948135810245,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,-1.1172721918246462,1,1,1.1418687902662172,-0.802189302912543,0.7099325396522097,-1.7917542222593568,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,0,0,-0.9542963467194051,1,0,-0.6597632403646212,-0.8172117360992085,0.33835436888245557,0.5257033083944692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.5876006952326126,1,1,-0.5068572008645872,-0.6198465235865851,1.7782197806152529,-1.341795314847738,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.3023929662984406,1,1,1.033837349315106,0.07299427160694102,0.43124891157489414,-1.8272772938971162,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.6283446565089229,1,0,0.5551749647932596,-0.42093715494611045,0.942168896383306,-0.8106408151212406,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0.797693988161937,1,0,0.6416001175541483,0.9112063365510189,0.756379810998429,1.5347277003908248,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,-1.1987601143772668,0,1,-0.9423070090059888,-0.9660242680775429,1.4066416098454986,-0.5374514784784721,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,-1.2802480369298874,0,0,-1.3212480634191175,-0.996311787556679,0.29190709753623634,0.3726157853841252,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.9950403079957154,1,1,-0.4968850678537152,-0.8460874556900237,0.756379810998429,-1.8035952461386098,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0.4309983366751445,0,0,-0.3074145406471512,0.025985747200502972,1.2208525244606216,-1.5464758704748278,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,-0.42462485012737144,1,1,0.15628964435838757,-0.34637647334415816,1.638877966576595,1.2860661989265092,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,1,0,0.8791819107145575,1,1,1.3130570736195162,1.3212900853617566,0.8492743536908675,-0.3234672612319692,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,0.9656944404074818,-0.9659580899577779,0.8957216250370867,-1.1734836182783543,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.2802480369298874,1,0,-0.4769408018319716,-0.9851056259431313,0.756379810998429,-1.6708066212069856,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.0357842692720256,1,1,0.327477927711687,-0.7774607454936706,0.38480164022867486,0.1780846787963953,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.8320644628904743,1,1,0.9773285955868325,-0.5458373263160081,0.6634852683059904,-0.3606819077096219,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0.8791819107145575,1,0,1.3878480712010548,1.5353321840551721,1.453088881191718,0.4157509438014044,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,-1.2802480369298874,1,0,-1.485788258098502,-0.9984956655089258,0.9886161677295253,1.1380534004358451,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.38388088885106114,1,0,0.6316279845432766,-0.16899705300057874,0.9886161677295253,1.1295955262363786,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1987601143772668,1,0,-0.3207107179949802,-0.9371485484867276,0.8957216250370867,1.0966098168584593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,0,-0.9135523854430948,1,1,0.726363248146559,-0.6294202915792617,1.1744052531144022,0.49779232353622965,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0.18653456901728277,1,1,1.3944961598749692,0.7824237154882387,1.5459834238841565,1.2243237172704036,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.05792919864057891,1,1,0.45379161251606304,0.06699412208157686,0.6170379969597711,-1.108357986942462,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0.06430268518835193,1,0,0.752955602842217,0.2606754192606127,1.824667051961472,-0.882532745816706,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.13941712119319946,1,1,0.1978401985703534,-0.1361065274773507,0.6634852683059904,-1.470355002679629,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.8320644628904743,1,1,1.2149977656792768,-0.46975454795945976,0.43124891157489414,-0.3674482070691951,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,0.5618230534671742,-0.9713185176587467,1.127957981768183,0.9917321767850743,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.02355872391204165,1,0,0.11473909014642174,-0.04947936870490485,1.9175615946539106,1.0534746584411798,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1580161531009565,1,1,0.47705992287476395,-0.8673968102543687,0.43124891157489414,1.150740211735045,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0.10504664646466222,1,1,1.0188791497987983,0.5253437795742885,1.4995361525379372,-1.963449068508527,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-0.5468567339563023,1,1,1.201701588331448,-0.1798943833885564,0.6634852683059904,-0.27864052797479666,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
0,0,1,0,-1.2802480369298874,1,1,0.14299346701055832,-0.9768774797190105,1.5459834238841565,0.31933117792748617,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.2802480369298874,1,1,0.15961368869534465,-0.9766568859864604,0.7099325396522097,-1.9033981616923148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.05792919864057891,1,1,1.2848026967553796,0.34551576879940216,0.29190709753623634,0.8335699292550505,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-1.1580161531009565,1,0,0.43717139083127665,-0.8725587035960424,1.4066416098454986,0.8149626060162241,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,-1.2802480369298874,1,0,0.45379161251606304,-0.9727523769203227,0.38480164022867486,-1.9135476107316747,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.9135523854430948,0,0,-1.173328090424519,-0.8947504330905879,0.4776961829211134,-0.5112320684601259,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2395040756535771,1,1,0.1978401985703534,-0.9425530949342064,0.6170379969597711,-0.9679572752313179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-0.9542963467194051,1,1,0.653234272733499,-0.6709580914184559,1.6853252379228143,-0.7260620731265754,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.1580161531009565,1,1,0.6931228047769863,-0.857845101634947,1.3137470671530602,-1.752002213521864,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0.22727853029359305,1,1,0.17789593254861,0.09443598241081604,1.081510710421964,-1.4855791762386688,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,1,0,0,0.7569500268856267,1,1,1.0969941917172938,1.160322838719909,1.0350634390757445,1.524578251351465,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,0,-0.6148886418156984,-0.9869365539232975,0.6634852683059904,-1.1709462560185144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.3495104141225239,1,1,1.3795379603586615,0.9530309082425283,1.2208525244606216,0.8301867795752639,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.8320644628904743,1,1,0.8177744674128837,-0.5239764874202877,0.942168896383306,0.5460022064731889,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,-1.1172721918246462,1,1,0.6100216963530546,-0.8105718647494489,1.7317725092690335,-1.5946857534117869,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.9135523854430948,1,1,0.31085770602690066,-0.6492075493890107,1.453088881191718,-0.14416032820327904,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.8728084241667845,1,1,1.1535029454455674,-0.5410504423196697,1.1744052531144022,0.7481453998404386,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,-0.6863555950602795,-0.9878851069732631,1.7782197806152529,0.3142564534078062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.6690886177852331,1,1,-0.36226127220694604,-0.6393470095440187,0.29190709753623634,0.5832168529508415,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2802480369298874,1,1,0.6864747161030716,-0.9696640646646205,1.9175615946539106,-1.762151662561224,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,-1.1580161531009565,1,0,-0.46364462448414256,-0.9016770762926628,1.453088881191718,0.8327241418351038,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,-1.2802480369298874,1,0,-0.18608692234821078,-0.9812452356235036,0.29190709753623634,0.5231659461346292,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.791320501614164,1,1,0.6116837185215331,-0.5394401080720537,1.2672997958068408,-0.31585517445244937,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,-0.3290208288373734,-0.9831423417234348,1.4066416098454986,-1.3265711412886982,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.46536881140368175,1,1,1.2997608962716873,-0.012838749728324265,1.4995361525379372,-0.5349141162186322,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.8728084241667845,1,1,-1.5140426349626388,-0.927817433599856,0.4776961829211134,1.04586257166166,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,-1.2395040756535771,1,1,0.354070282407345,-0.9374794390855529,0.29190709753623634,-0.8892990451762793,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.2395040756535771,1,0,-0.33068285100585193,-0.9613917996939897,1.7317725092690335,-1.171792043438461,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,-1.2802480369298874,1,1,1.0072449946194475,-0.9654066056264025,0.5241434542673327,1.1786511965932844,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-1.076528230548336,1,1,0.35573230457582355,-0.8141234238435063,1.3601943384992794,1.2150200556509905,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-1.1580161531009565,1,1,0.2975615286790714,-0.8637790730405461,1.127957981768183,0.5282406706543091,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.8320644628904743,1,1,1.0388234158205416,-0.5008362048757766,1.4066416098454986,-1.5430927207950411,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.1580161531009565,1,1,0.802816267896576,-0.8506537459538119,0.6170379969597711,1.308056671845122,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.1580161531009565,1,0,-0.46863069098957844,-0.940611870087765,1.453088881191718,0.4470450783394306,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.1987601143772668,1,0,-0.37888149389173237,-0.9241114588930136,0.29190709753623634,-1.3925425600445371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,1,0,0.8384379494382472,1,1,1.233280009532542,1.4409621852702155,1.638877966576595,1.2539262769685364,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.4495973685829016,1,1,0.6050356298476185,1.501140155509898,1.2672997958068408,0.26435499563095377,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,-1.2802480369298874,1,0,-0.47195473532653576,-0.9850394478233663,1.081510710421964,-0.6127265588537242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.9135523854430948,1,1,0.8210985117498408,-0.6265746324293648,1.1744052531144022,-0.16530501370194534,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,0.1662617773692593,-0.9765686484934403,1.453088881191718,-0.20928595953917123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.7569500268856267,1,1,0.9640324182390032,1.0886960537608734,1.127957981768183,0.326943264707006,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,-0.3431369275747509,1,1,1.205025632668405,0.047868645469478485,0.33835436888245557,0.30833594146817966,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-0.5876006952326126,1,1,0.9939488172716188,-0.26266115184137445,0.6170379969597711,-1.8568798535952489,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,1.6125732136881425,1,1,1.3080710071140806,2.385346013690683,0.7099325396522097,1.2886035611863491,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,1,1,-1.1580161531009565,1,0,-0.11129592476667229,-0.9060889509436658,1.127957981768183,-1.9203139100912479,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-1.2802480369298874,1,1,0.856000977287892,-0.9674140085926088,1.4066416098454986,-0.4258075390455141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.26164900502213034,1,1,0.7978302013911399,-0.003948822306552989,1.081510710421964,0.4301293299404975,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.0357842692720256,1,1,0.6781646052606785,-0.7415260264612504,1.2672997958068408,-0.41988702710588754,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0,-1.1172721918246462,1,1,0.8842553541520292,-0.8089394711285777,0.8957216250370867,-1.3257253538687517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.3902543753988342,1,1,1.374551893853226,0.9835831402007248,1.5924306952303757,-1.8069783958183965,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.1580161531009565,1,1,-0.648129085185271,-0.920471662305936,1.8711143233076912,-0.8106408151212406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2395040756535771,1,1,0.28094130699428504,-0.9495459162560462,0.8957216250370867,-1.2538334231732862,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,-0.9950403079957154,1,1,-0.4569965358102282,-0.8242486761675585,0.8492743536908675,-0.5442177778380454,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.9542963467194051,1,1,0.6831506717661141,-0.6744214130194933,1.6853252379228143,-1.6547366602279991,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,-1.2802480369298874,1,1,0.35074623807038746,-0.9741200580621336,1.5459834238841565,0.0013151080275450662,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.4309983366751445,1,1,0.34576017156495187,0.4038186923124081,0.43124891157489414,0.22967771141314106,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,0,-1.4591959034028439,-0.9981427155368454,1.7782197806152529,0.9519801680475817,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.1987601143772668,1,1,-0.7146099719244163,-0.9528107034977886,1.4995361525379372,0.37853629732375177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.5310852911355222,1,1,1.4859073791412942,2.316829600360605,1.081510710421964,1.4670647067950926,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,-0.8728084241667845,1,1,0.6648684279128493,-0.6072726808312262,0.38480164022867486,0.6060531132894011,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,1,0,0.7162060656093164,1,1,1.005582972450969,1.1494696270784412,1.5459834238841565,1.2361647411496568,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,-1.1172721918246462,1,0,-0.4802648461689289,-0.9026918074623934,1.0350634390757445,0.1831594033160752,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-1.2802480369298874,1,1,0.325815905543208,-0.9744509486609588,0.756379810998429,1.2344731663097634,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.6690886177852331,1,1,-1.499084435446331,-0.8563009455070959,1.081510710421964,-0.8148697522209739,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.7098325790615434,1,1,-0.17777681150581762,-0.6135375428356505,0.43124891157489414,0.6153567749088142,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.5532302205040753,1,1,1.3429734726521318,1.120417432501586,1.8711143233076912,-0.9129810929347856,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,-0.9950403079957154,1,1,-0.6531151516907069,-0.8139469488574662,1.9175615946539106,-0.5755119123760715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.05792919864057891,1,0,0.9640324182390032,0.32480201731294267,0.942168896383306,-0.24227166891709065,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.01718523736426863,1,1,1.0438094823259778,0.39711264284288345,1.5924306952303757,-0.6727774656699365,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,0.4920181223910713,-0.9722450113354573,1.638877966576595,-1.093979600803369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.506112772679992,1,1,0.679826627429157,-0.24212387534095503,1.5459834238841565,-1.6809560702463453,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.26164900502213034,1,1,0.5219345214236869,-0.0858111564559153,0.6170379969597711,-1.41453303296315,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.1172721918246462,1,1,0.8310706447607126,-0.7856227135980264,1.3601943384992794,-1.2191561389554735,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,1,-0.4669686688210999,-0.9849732697036012,1.5924306952303757,0.8065047318167576,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.7505765403378537,1,1,0.8260845782552769,-0.47425466010348294,1.824667051961472,-1.6048352024511467,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.1457906077409725,1,1,0.020003826543139838,0.09489922924917144,0.570590725613552,0.6923234301239596,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,0,1,-0.9542963467194051,1,1,0.2693071518149348,-0.7199740187911002,0.29190709753623634,-0.6905390014888161,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.1172721918246462,0,0,-0.824303435044006,-0.9087801944807778,0.9886161677295253,-1.079601214664276,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,-0.9542963467194051,1,1,1.151840923277089,-0.6017357781442173,1.5924306952303757,-1.7663805996609572,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.2395040756535771,1,1,0.7130670707987297,-0.9272218305219706,1.638877966576595,-0.7379030970058286,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,-0.6364949300059205,-0.9872233257756128,0.8957216250370867,0.24321031013228747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.9950403079957154,1,1,0.17623391038013098,-0.7641148246743863,0.756379810998429,-1.2707491715722192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.2395040756535771,1,1,0.17955795471708852,-0.9562078469790611,0.38480164022867486,-1.3823931110051773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
